Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1972","1972","No","52000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1973","1973","No","53000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1974","1974","No","53500","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1975","1975","No","57000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1976","1976","No","61000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1977","1977","No","65000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1978","1978","No","69000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1979","1979","No","73000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1980","1980","No","75000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1981","1981","No","79600","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1982","1982","No","83600","*","Unofficial figure"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1983","1983","No","85000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1984","1984","No","86000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1985","1985","No","88000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1986","1986","No","91000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1987","1987","No","97000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1988","1988","No","100000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1989","1989","No","119000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1990","1990","No","123500","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1991","1991","No","128000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1992","1992","No","132000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1993","1993","No","165000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1994","1994","No","200000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1995","1995","No","236000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1996","1996","No","271000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1997","1997","No","255000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1998","1998","No","244000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1999","1999","No","243000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2000","2000","No","295000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2001","2001","No","304000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2002","2002","No","312000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2003","2003","No","314000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2004","2004","No","354000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2005","2005","No","430000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2006","2006","No","483000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2007","2007","No","479000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2008","2008","No","468000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2009","2009","No","554000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2010","2010","No","507000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2011","2011","No","589000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2012","2012","No","589000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2013","2013","No","590000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2014","2014","No","589000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2015","2015","No","622711","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2016","2016","No","664717","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2017","2017","No","673731","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2018","2018","No","693480","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","2019","2019","No","713229","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1961","1961","hg","54","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1962","1962","hg","57","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1963","1963","hg","69","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1964","1964","hg","58","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1965","1965","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1966","1966","hg","70","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1967","1967","hg","76","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1968","1968","hg","74","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1969","1969","hg","72","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1970","1970","hg","83","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1971","1971","hg","90","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1972","1972","hg","88","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1973","1973","hg","82","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1974","1974","hg","88","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1975","1975","hg","108","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1976","1976","hg","119","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1977","1977","hg","101","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1978","1978","hg","106","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1979","1979","hg","121","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1980","1980","hg","113","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1981","1981","hg","128","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1982","1982","hg","134","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1983","1983","hg","128","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1984","1984","hg","134","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1985","1985","hg","139","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1986","1986","hg","153","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1987","1987","hg","123","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1988","1988","hg","143","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1989","1989","hg","130","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1990","1990","hg","156","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1991","1991","hg","159","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1992","1992","hg","170","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1993","1993","hg","161","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1994","1994","hg","148","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1995","1995","hg","175","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1996","1996","hg","159","Fc","Calculated data"
"QCL","Crops and livestock products","223","Turkey","5422","Yield","1182","Honey, natural","1997","1997","hg","158","Fc","Calculated data"
